area_id,area_name,area_type,year,female_full_time_median_earnings,female_median_earnings,male_full_time_median_earnings,male_median_earnings,median_earnings,median_earnings_bachelor_degree,median_earnings_graduate_or_professional_degree,median_earnings_high_school,median_earnings_less_than_high_school,median_earnings_some_college_or_associates,percent_with_earnings_10000_to_14999,percent_with_earnings_15000_to_24999,percent_with_earnings_1_to_9999,percent_with_earnings_25000_to_34999,percent_with_earnings_35000_to_49999,percent_with_earnings_50000_to_64999,percent_with_earnings_65000_to_74999,percent_with_earnings_75000_to_99999,percent_with_earnings_over_100000
1600000US5475796,Spelter- WV,region.place,2013,33409,18482,36250,33843,32895,0,0,18929,0,0,0,14.3,0,38.8,19.4,0,27.6,0,0
1600000US5443852,Kincaid- WV,region.place,2013,47708,47708,0,37143,40066,0,0,0,0,0,0,18.3,0,0,81.7,0,0,0,0
1600000US5452780,Meadow Bridge- WV,region.place,2013,20625,16071,30938,23036,18036,0,70313,21607,6875,4375,2,57.1,0,28.6,6.1,6.1,0,0,0
1600000US5423140,East Dailey- WV,region.place,2013,29808,19500,33269,29800,28882,0,0,27692,0,32097,0,12,0,51.9,7.6,5.7,0,22.8,0
1600000US5404924,Bayard- WV,region.place,2013,33365,19500,32250,32019,30583,0,0,28750,37917,33000,5,19.8,4.1,35.5,11.6,15.7,1.7,5,1.7
1600000US5472292,Scarbro- WV,region.place,2013,24875,23750,36806,21563,22083,0,0,20104,0,24500,10.8,33.3,0,8.8,30.4,16.7,0,0,0
1600000US5454892,Mitchell Heights- WV,region.place,2013,38750,29875,62500,61250,46875,55208,114063,32292,0,43438,8.2,4.9,0,18,12.3,21.3,4.1,18,13.1
1600000US5413468,Carolina- WV,region.place,2013,25568,17500,61458,32115,21310,0,0,17500,0,60208,8.9,17.1,0,40.7,0,19.5,13.8,0,0
1600000US5412124,Cairo- WV,region.place,2013,29375,17917,40625,41250,29792,0,0,32115,0,22813,0,18.3,0,41.7,21.7,6.7,11.7,0,0
1600000US5427868,Flatwoods- WV,region.place,2013,22679,16250,48942,30938,20781,33750,0,21563,14000,23000,9.4,18.8,9.4,24,22.9,6.3,0,6.3,3.1
1600000US5417380,Comfort- WV,region.place,2013,0,0,55750,54023,39493,0,0,0,0,39257,0,0,0,14,30.6,43.8,0,0,11.6
1600000US5443300,Kermit- WV,region.place,2013,26429,11548,65750,51667,20625,0,40179,20375,0,21250,0,18.2,5.2,13,20.8,14.3,20.8,7.8,0
1600000US5467228,Raysal- WV,region.place,2013,0,0,0,38203,29412,0,0,0,0,0,0,0,0,63,0,0,37,0,0
1600000US5482756,Valley Head- WV,region.place,2013,14674,15213,33542,6296,13967,0,0,15488,9167,0,34.6,12.5,0,25,16.3,0,11.5,0,0
1600000US5440444,Itmann- WV,region.place,2013,0,0,0,0,21208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5434756,Handley- WV,region.place,2013,45313,21023,34375,31071,26354,0,0,32656,8438,26429,0,23.9,4.6,22.9,6.4,23.9,11.9,6.4,0
1600000US5445292,Lashmeet- WV,region.place,2013,14779,13971,0,16833,15385,0,0,14559,0,0,36.2,0,0,0,0,31.9,0,10.1,21.7
1600000US5453692,Middleway- WV,region.place,2013,31563,24688,27750,27750,27500,6895,0,27667,0,0,0,17.9,9.3,35.7,0,17.1,8.6,0,11.4
1600000US5443828,Kimberly- WV,region.place,2013,61250,28750,0,0,30804,0,0,60288,0,0,0,0,0,20.9,0,19.4,0,37.3,22.4
1600000US5439652,Iaeger- WV,region.place,2013,13750,12153,30938,11875,12102,0,0,13906,18750,27917,13.7,15.7,9.8,35.3,9.8,7.8,0,0,7.8
1600000US5436460,Hendricks- WV,region.place,2013,27500,21146,28542,23333,21950,24167,0,22361,11786,33333,13.3,29.5,0,25.7,19,5.7,3.8,2.9,0
1600000US5443516,Keystone- WV,region.place,2013,42778,22500,25000,23750,22500,0,0,20750,0,22250,6.5,21.7,0,21.7,41.3,8.7,0,0,0
1600000US5411212,Bud- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5454508,Minden- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.9,39.1,0,0,0
1600000US5437036,Hico- WV,region.place,2013,53646,47109,71618,70294,47422,65000,0,0,0,23750,0,26.1,0,13.1,0,20.3,11.1,11.8,17.6
1600000US5409700,Bradshaw- WV,region.place,2013,26250,7083,82083,75833,33750,56250,0,64688,0,30833,5.8,5.8,0,13.5,11.5,11.5,0,17.3,34.6
1600000US5427940,Flemington- WV,region.place,2013,26667,16563,53750,39688,25938,91667,0,23125,21500,27083,4.2,15.3,0,13.9,20.8,12.5,5.6,12.5,15.3
1600000US5446468,Lester- WV,region.place,2013,30714,21667,46500,45500,31786,63750,0,44375,22083,38750,6.8,8.1,0,24.3,28.4,14.9,4.1,13.5,0
1600000US5466412,Quinwood- WV,region.place,2013,26250,23182,42708,26250,24265,0,0,24750,13438,28333,3.3,27.9,4.9,18,21.3,8.2,4.9,4.9,6.6
1600000US5407204,Big Chimney- WV,region.place,2013,0,40795,75795,54032,53427,0,0,16917,0,0,23.8,23.8,0,0,17.5,0,0,34.9,0
1600000US5442292,Justice- WV,region.place,2013,0,15909,66591,66591,42500,0,0,51250,0,0,0,19,0,19,0,19,19,24.1,0
1600000US5436220,Hedgesville- WV,region.place,2013,31458,28750,40139,37750,31607,36667,0,31375,19167,36250,0,26.5,0,17.9,26.5,20.5,5.3,3.3,0
1600000US5484916,Waverly- WV,region.place,2013,60977,60703,48375,48375,60195,62422,0,44911,0,17344,5.3,10,0,0,30.7,21.3,0,26,6.7
1600000US5400748,Albright- WV,region.place,2013,31000,11953,35000,30588,24375,0,0,25938,27500,26875,2.8,16.7,0,34.7,19.4,19.4,4.2,2.8,0
1600000US5443780,Kimball- WV,region.place,2013,21667,19946,43958,43333,22411,19125,21875,21705,0,31058,2.7,28.4,8.1,23,16.2,4.1,2.7,14.9,0
1600000US5403460,Aurora- WV,region.place,2013,46056,45917,20208,14632,21250,0,0,45227,0,20729,0,38.1,0,0,61.9,0,0,0,0
1600000US5458756,New Richmond- WV,region.place,2013,0,0,0,78792,26172,0,0,14609,0,0,73.8,0,0,0,0,0,0,0,26.2
1600000US5447788,Littleton- WV,region.place,2013,0,0,0,17045,17045,0,0,0,0,0,0,0,0,100,0,0,0,0,0
1600000US5488324,Womelsdorf- WV,region.place,2013,33309,25500,43750,24955,25139,28125,63125,31000,0,32868,3.3,14.4,0,43.3,6.7,10,17.8,2.2,2.2
1600000US5409868,Brandywine- WV,region.place,2013,0,13621,0,28417,14271,0,0,13299,0,0,65.5,10.9,0,23.6,0,0,0,0,0
1600000US5462788,Pentress- WV,region.place,2013,27241,27241,62000,62000,41042,0,0,61750,0,0,0,8.9,0,25.9,31.3,8.9,0,11.6,13.4
1600000US5484580,Wardensville- WV,region.place,2013,43929,30625,41250,31000,30833,38864,46250,30625,0,41094,0,2,4.9,24.5,40.2,12.7,9.8,3.9,2
1600000US5401780,Anawalt- WV,region.place,2013,26250,25250,43250,29167,26719,19583,0,28333,0,24219,11.3,22.6,0,21,9.7,0,0,4.8,30.6
1600000US5471620,Sand Fork- WV,region.place,2013,18750,9554,0,33333,26042,22500,0,23750,0,9732,17.6,35.3,0,29.4,0,5.9,11.8,0,0
1600000US5422852,Durbin- WV,region.place,2013,23594,18250,25000,22656,20833,23333,0,21250,9545,24688,0,49.3,7.2,20.3,7.2,2.9,0,13,0
1600000US5452420,Matoaka- WV,region.place,2013,20938,16250,20625,13333,14375,0,0,14219,18750,36875,22.2,38.9,2.8,16.7,5.6,8.3,0,5.6,0
1600000US5439340,Hundred- WV,region.place,2013,20536,17083,36250,25938,22396,41250,41023,33750,0,25125,23.9,18.8,1.7,14.5,21.4,6.8,11.1,0,1.7
1600000US5404732,Bartley- WV,region.place,2013,0,3802,0,0,4323,0,0,8229,0,0,0,62.5,37.5,0,0,0,0,0,0
1600000US5465956,Pullman- WV,region.place,2013,30625,19375,21333,20833,20556,0,0,14286,0,30938,23.1,28.2,0,23.1,2.6,23.1,0,0,0
1600000US5439412,Huntersville- WV,region.place,2013,19000,0,25833,26875,14444,0,0,25208,0,0,18.8,27.1,0,35.4,18.8,0,0,0,0
1600000US5420500,Davy- WV,region.place,2013,35833,23750,40114,31500,26458,36667,0,30500,28750,21500,3.9,19.6,2,21.6,35.3,11.8,5.9,0,0
1600000US5434180,Gypsy- WV,region.place,2013,24028,20491,0,26944,21116,0,0,8750,0,0,0,39.3,0,42.6,18,0,0,0,0
1600000US5421628,Dixie- WV,region.place,2013,23611,16635,56538,56538,25972,0,0,17019,0,0,13.8,23.4,0,9.6,5.3,35.1,0,12.8,0
1600000US5472004,Sarah Ann- WV,region.place,2013,0,6288,0,47875,6402,0,0,15268,0,0,0,38.9,0,0,27.8,33.3,0,0,0
1600000US5466460,Rachel- WV,region.place,2013,28594,28594,43672,42188,35625,0,0,36786,0,0,0,12.1,0,27.6,32.8,0,0,27.6,0
1600000US5401660,Amherstdale- WV,region.place,2013,0,0,86607,58750,21838,0,0,0,0,0,0,39.5,0,9.3,0,0,0,32.6,18.6
1600000US5434492,Hambleton- WV,region.place,2013,29167,15781,33594,22500,18977,37188,0,25313,6875,18250,0,26.2,4.9,29.5,21.3,3.3,0,8.2,6.6
1600000US5456212,Mount Carbon- WV,region.place,2013,0,26607,0,102596,60893,0,0,0,0,26429,0,0,0,17.1,0,34.1,0,17.1,31.7
1600000US5452588,Maybeury- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
1600000US5419324,Crumpler- WV,region.place,2013,0,9250,73194,73194,16771,0,0,26641,0,0,0,26.7,0,35.6,0,0,20,17.8,0
1600000US5461660,Page- WV,region.place,2013,0,0,58603,58603,51094,0,0,0,0,58750,0,0,0,0,28.6,48.6,22.9,0,0
1600000US5439676,Idamay- WV,region.place,2013,0,12656,63819,63819,36944,0,0,0,0,35694,0,0,0,16.9,23.4,35.1,0,24.7,0
1600000US5466484,Racine- WV,region.place,2013,30132,28289,40625,34833,30132,0,0,21597,0,33000,0,15.8,0,46.5,21.9,0,15.8,0,0
1600000US5433580,Greenview- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5424484,Elk Garden- WV,region.place,2013,25625,16364,43750,31667,20000,0,0,26250,48750,25417,8.6,11.4,0,37.1,22.9,20,0,0,0
1600000US5436484,Henlawson- WV,region.place,2013,0,0,0,8967,9348,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1600000US5488708,Worthington- WV,region.place,2013,25556,19375,29375,29063,23929,0,0,17813,28750,25250,0,25,5,70,0,0,0,0,0
1600000US5420764,Deep Water- WV,region.place,2013,0,0,43250,36979,44125,0,0,44500,0,0,0,0,0,0,45.8,37.5,0,16.7,0
1600000US5418388,Covel- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1600000US5423644,Eccles- WV,region.place,2013,0,0,0,33603,18750,0,0,0,0,0,31.5,37,0,31.5,0,0,0,0,0
1600000US5467996,Rhodell- WV,region.place,2013,14688,13125,37250,25000,14688,0,0,23750,0,16875,11.4,18.2,9.1,18.2,15.9,13.6,2.3,11.4,0
1600000US5435284,Harpers Ferry- WV,region.place,2013,62708,41875,122500,108750,63906,62708,127250,18125,0,0,4.8,9.6,0,10.8,7.2,8.4,3.6,0,55.4
1600000US5426692,Falling Spring- WV,region.place,2013,24375,19375,31797,32005,31458,35833,54000,31495,0,29375,0,14.7,0,61.1,15.8,5.3,3.2,0,0
1600000US5414212,Century- WV,region.place,2013,0,10568,0,0,17723,0,0,18393,0,0,32.4,41.2,0,10.3,16.2,0,0,0,0
1600000US5435092,Harman- WV,region.place,2013,28500,18750,32813,32813,19896,0,0,14375,18750,0,3.5,28.1,10.5,31.6,3.5,19.3,0,3.5,0
1600000US5433436,Green Spring- WV,region.place,2013,0,20089,55385,21250,20089,0,0,27917,0,0,0,19.4,0,25,19.4,36.1,0,0,0
1600000US5417836,Corinne- WV,region.place,2013,16824,16824,0,0,17432,0,0,0,0,0,0,51.4,0,0,23.6,0,0,25,0
1600000US5404780,Bartow- WV,region.place,2013,0,0,0,0,0,0,0,23889,0,0,0,0,46.2,0,0,53.8,0,0,0
1600000US5409964,Brenton- WV,region.place,2013,0,0,0,39205,48125,0,0,0,0,0,0,0,0,0,62.5,0,37.5,0,0
1600000US5409844,Brandonville- WV,region.place,2013,40938,27083,71705,70227,41250,0,0,26125,0,60500,0,20.4,3.7,5.6,9.3,29.6,20.4,11.1,0
1600000US5436436,Henderson- WV,region.place,2013,16667,15833,35313,20500,19375,0,0,21000,16667,13333,12.9,25.8,3.2,9.7,48.4,0,0,0,0
1600000US5462356,Pax- WV,region.place,2013,0,7813,31250,31250,10750,0,0,26429,0,0,0,0,0,70.8,29.2,0,0,0,0
1600000US5411620,Burlington- WV,region.place,2013,0,0,0,0,47667,0,0,0,0,0,0,0,0,46.4,53.6,0,0,0,0
1600000US5467660,Reedy- WV,region.place,2013,41250,16250,28125,22917,21250,38125,0,13750,22083,22917,5.1,23.1,0,17.9,17.9,17.9,7.7,2.6,7.7
1600000US5426812,Falls View- WV,region.place,2013,0,0,0,0,22250,0,0,0,0,0,25.5,27.3,0,0,0,0,0,0,47.3
1600000US5429740,Galloway- WV,region.place,2013,0,0,36042,36042,35903,0,0,0,0,26875,0,19.7,0,19.7,45.9,0,0,0,14.8
1600000US5465668,Prince- WV,region.place,2013,0,0,0,0,31298,0,0,0,0,0,0,0,0,59.1,40.9,0,0,0,0
1600000US5407756,Birch River- WV,region.place,2013,0,6429,0,0,7381,0,0,7969,0,0,50,0,0,0,50,0,0,0,0
1600000US5457916,Neibert- WV,region.place,2013,0,0,0,0,20707,0,0,0,0,0,0,67.6,0,32.4,0,0,0,0,0
1600000US5408092,Blacksville- WV,region.place,2013,26875,30714,43750,43750,36563,0,0,43750,0,31875,0,20,0,20,30,14,16,0,0
1600000US5488276,Wolf Summit- WV,region.place,2013,0,15357,0,43036,24688,0,0,24271,0,0,0,21.9,0,0,65.6,12.5,0,0,0
1600000US5455540,Montrose- WV,region.place,2013,30250,29091,28750,28750,28894,0,0,31250,30250,28438,0,22.7,0,50,9.1,1.5,15.2,1.5,0
1600000US5412436,Camden-on-Gauley- WV,region.place,2013,28000,16719,43333,35000,23542,16094,43000,38750,7188,24688,9.4,12.5,0,31.3,28.1,12.5,6.3,0,0
1600000US5419300,Crum- WV,region.place,2013,0,0,0,0,24361,0,0,0,0,0,0,67.2,0,14.9,17.9,0,0,0,0
1600000US5474788,Smithfield- WV,region.place,2013,25625,11250,42917,31750,25625,0,0,30250,0,0,21.7,0,0,52.2,26.1,0,0,0,0
1600000US5414716,Chauncey- WV,region.place,2013,0,0,0,0,39830,0,0,0,0,0,0,0,0,0,34.9,36.5,28.6,0,0
1600000US5402188,Apple Grove- WV,region.place,2013,0,0,0,0,32417,0,0,0,0,0,0,0,0,68.2,0,31.8,0,0,0
1600000US5436292,Helen- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5403364,Auburn- WV,region.place,2013,0,13750,22292,22292,21042,0,0,20833,0,0,0,31.6,0,26.3,42.1,0,0,0,0
1600000US5446300,Leon- WV,region.place,2013,28125,27500,40625,26250,27500,0,0,29375,0,32083,0,25,0,28.1,12.5,9.4,25,0,0
1600000US5460196,Oakvale- WV,region.place,2013,120682,120341,26429,25357,26964,0,0,43125,8750,0,6.3,21.9,0,21.9,6.3,0,9.4,0,34.4
1600000US5405068,Beards Fork- WV,region.place,2013,0,0,0,0,70921,0,0,0,0,0,0,0,0,33.3,0,0,66.7,0,0
1600000US5481484,Twilight- WV,region.place,2013,0,0,0,26806,26181,0,0,27153,0,0,0,0,0,100,0,0,0,0,0
1600000US5482852,Van- WV,region.place,2013,0,15284,0,9750,15170,0,0,0,15739,0,0,0,0,37.5,0,0,0,62.5,0
1600000US5431732,Glen Ferris- WV,region.place,2013,0,0,0,0,38750,0,0,0,0,0,0,0,0,0,74.3,25.7,0,0,0
1600000US5406052,Belva- WV,region.place,2013,0,0,0,0,16250,0,0,0,0,0,0,50,0,0,18.2,31.8,0,0,0
1600000US5433124,Green Bank- WV,region.place,2013,0,0,0,0,35952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5407516,Big Sandy- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,44.4,0,0,0,0,0,0,0,55.6
1600000US5455132,Monaville- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5427196,Fenwick- WV,region.place,2013,0,0,0,19375,14914,0,0,14397,0,0,0,60,0,40,0,0,0,0,0
1600000US5419948,Dailey- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
1600000US5429404,Friendly- WV,region.place,2013,19375,19063,24750,24750,23571,0,0,21250,0,23250,0,35.5,19.4,19.4,6.5,19.4,0,0,0
1600000US5440636,Jacksonburg- WV,region.place,2013,0,0,0,0,18068,0,0,0,0,0,25.8,35.5,0,0,0,38.7,0,0,0
1600000US5469844,Roderfield- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50
1600000US5480476,Tioga- WV,region.place,2013,0,0,0,0,18077,0,0,0,0,0,0,54.2,0,0,45.8,0,0,0,0
1600000US5463484,Pickens- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
1600000US5410852,Bruceton Mills- WV,region.place,2013,20625,15313,34688,34063,23750,0,0,25625,0,0,8.6,28.6,0,22.9,28.6,11.4,0,0,0
1600000US5486932,Whitmer- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5461684,Pageton- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5406436,Bergoo- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
1600000US5428948,Frank- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5483764,Vivian- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7,0,53.3,0,0,0
1600000US5436340,Helvetia- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
1600000US5419492,Cucumber- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5413684,Cass- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5480284,Thurmond- WV,region.place,2013,0,0,0,0,17188,0,0,0,0,0,0,40,0,40,0,0,0,0,20
1600000US5409364,Bowden- WV,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5613900,Cheyenne- WY,region.place,2013,36434,27055,47582,37465,31982,47508,59692,27473,21140,35344,2.9,14.6,1.4,18.7,24.5,16.4,7.8,8.8,5.1
1600000US5613150,Casper- WY,region.place,2013,33988,24949,52209,42116,31661,49710,59489,31314,25699,36044,2.8,13.6,1.8,17.8,21.2,16.3,7.6,11.2,7.8
1600000US5645050,Laramie- WY,region.place,2013,36599,13682,44192,18631,16485,35988,56985,29036,16544,26344,5.3,16.6,4.2,15.2,23,14.9,6.6,8.2,6
1600000US5631855,Gillette- WY,region.place,2013,39900,28462,65333,54709,40248,61008,66515,46085,26919,44830,2.8,8.5,1.1,15.5,18.9,16.4,9.7,17.7,9.3
1600000US5667235,Rock Springs- WY,region.place,2013,35888,24255,63131,50993,34854,55865,60880,35928,30337,40303,4.3,10,1.3,14.7,15.9,15.8,7.3,18.1,12.6
1600000US5669845,Sheridan- WY,region.place,2013,33018,22131,48048,36750,28735,40444,53425,28750,21250,31041,3.2,12.1,3.1,19.4,24.1,16.6,7.7,9,4.7
1600000US5633740,Green River- WY,region.place,2013,41045,22327,73867,62738,41223,60339,66875,43333,30179,44403,1.6,7,2,11.6,14.8,20,9.9,20.4,12.6
