area_id,area_name,area_type,year,percent_associates_degree,percent_bachelors_degree_or_higher,percent_graduate_or_professional_degree,percent_high_school_graduate_or_higher,percent_less_than_9th_grade
1600000US2966134,Schell City- MO,region.place,2013,9,1.5,0.8,71.4,0
1600000US2929962,Halfway- MO,region.place,2013,3.6,8.9,1.8,72.3,25.9
1600000US2904888,Berger- MO,region.place,2013,11,9.3,1.7,78.8,14.4
1600000US2901072,Amoret- MO,region.place,2013,3.8,0,0,73.3,6.7
1600000US2956226,Parkdale- MO,region.place,2013,8.4,14.7,4.9,91.6,2.8
1600000US2916984,Cowgill- MO,region.place,2013,3.4,10.1,1.7,68.9,5
1600000US2952292,Newtonia- MO,region.place,2013,7.1,16.5,4.7,77.2,4.7
1600000US2947684,Miami- MO,region.place,2013,3.1,3.1,1.6,86.6,7.9
1600000US2973690,Tracy- MO,region.place,2013,4.1,11.6,4.1,89.3,6.6
1600000US2943652,Lohman- MO,region.place,2013,9.2,16.9,3.1,86.2,1.5
1600000US2960986,Redings Mill- MO,region.place,2013,7.4,36,6.6,96.3,0
1600000US2931204,Haywood City- MO,region.place,2013,0.8,8.1,0,67.7,7.3
1600000US2978622,Westboro- MO,region.place,2013,3,11.9,4,81.2,0
1600000US2928072,Graham- MO,region.place,2013,0,7.1,1.8,91.2,2.7
1600000US2904525,Bennett Springs- MO,region.place,2013,0,6.3,0,100,0
1600000US2919486,Diehlstadt- MO,region.place,2013,0.9,3.4,0,83.8,6
1600000US2953894,Oakwood- MO,region.place,2013,3.8,43.9,22.7,96.2,0
1600000US2961166,Renick- MO,region.place,2013,6.1,3.8,0.8,90.9,1.5
1600000US2941417,Leisure Lake- MO,region.place,2013,7.3,9.8,0,93.9,6.1
1600000US2923077,Excelsior Estates- MO,region.place,2013,1.9,0,0,52.8,11.1
1600000US2953948,Oakwood Park- MO,region.place,2013,4.9,25.2,7,86,0
1600000US2920296,Dudley- MO,region.place,2013,3.1,7,0.8,69.5,17.2
1600000US2962786,Rockville- MO,region.place,2013,8.7,12.5,0,73.1,9.6
1600000US2924886,Foley- MO,region.place,2013,8.9,2.2,0.7,74.1,9.6
1600000US2933652,Hughesville- MO,region.place,2013,8.4,9.3,1.9,82.2,7.5
1600000US2963776,Rutledge- MO,region.place,2013,2.7,0,0,23.3,56.2
1600000US2945020,McFall- MO,region.place,2013,6,4.8,4.8,79.8,10.7
1600000US2972196,Tallapoosa- MO,region.place,2013,0,3.5,0,84.2,1.8
1600000US2910432,Caledonia- MO,region.place,2013,11.1,8.9,2.2,91.1,3.3
1600000US2925912,Freistatt- MO,region.place,2013,1.8,12.7,6.4,77.3,8.2
1600000US2922024,Elmo- MO,region.place,2013,9.2,4.6,2.8,91.7,2.8
1600000US2957368,Phillipsburg- MO,region.place,2013,0.8,9.9,5.8,76,7.4
1600000US2905495,Big Lake- MO,region.place,2013,2.1,10.3,1.4,89,0
1600000US2947288,Mendon- MO,region.place,2013,8.6,12.9,0,82.8,2.6
1600000US2963074,Roscoe- MO,region.place,2013,10,0,0,68.2,3.6
1600000US2948386,Mill Spring- MO,region.place,2013,2.1,0,0,60.4,26
1600000US2970648,Stella- MO,region.place,2013,0,6.5,0,66.7,6.5
1600000US2974176,Turney- MO,region.place,2013,2.7,17.3,1.8,87.3,0.9
1600000US2936314,Jameson- MO,region.place,2013,6.7,20.8,1.7,83.3,5.8
1600000US2933778,Hunter- MO,region.place,2013,0,7,0,41,0
1600000US2954560,Olean- MO,region.place,2013,0,18.1,0,78.4,6.9
1600000US2918910,Defiance- MO,region.place,2013,9.8,17.9,0,90.2,0
1600000US2963200,Rosendale- MO,region.place,2013,0,0,0,69.2,7.7
1600000US2920656,Eagle Rock- MO,region.place,2013,0,20.9,9.2,100,0
1600000US2940430,Lamar Heights- MO,region.place,2013,7.1,20.6,5.6,86.5,4.8
1600000US2906526,Blue Eye- MO,region.place,2013,11.2,15.3,4.1,78.6,2
1600000US2927370,Glen Echo Park- MO,region.place,2013,3.5,35.1,24.6,87.7,2.6
1600000US2902034,Arrow Point- MO,region.place,2013,7.1,20.4,1.8,81.4,4.4
1600000US2963560,Rush Hill- MO,region.place,2013,2.9,2.9,2.9,75.7,5.8
1600000US2943940,Longtown- MO,region.place,2013,4.6,5.7,3.4,90.8,1.1
1600000US2913015,Chain-O-Lakes- MO,region.place,2013,10,11,6,81,16
1600000US2901828,Argyle- MO,region.place,2013,11.3,7.2,2.1,82.5,12.4
1600000US2959816,Prathersville- MO,region.place,2013,14.8,9.8,1.6,95.1,1.6
1600000US2906148,Blackwater- MO,region.place,2013,7.4,12.8,2.1,79.8,5.3
1600000US2933760,Hunnewell- MO,region.place,2013,0.9,0,0,80.9,0
1600000US2941690,Leslie- MO,region.place,2013,12.2,14.4,0,76.7,2.2
1600000US2906832,Bogard- MO,region.place,2013,4.9,2.9,2.9,82.5,3.9
1600000US2932626,Holliday- MO,region.place,2013,6.2,16.5,4.1,82.5,3.1
1600000US2938684,Kimmswick- MO,region.place,2013,16.7,16.7,4.2,96.9,1
1600000US2950330,Moundville- MO,region.place,2013,4.1,6.2,2.1,77.3,5.2
1600000US2968762,South Fork- MO,region.place,2013,0,9.9,9.9,100,0
1600000US2932824,Homestown- MO,region.place,2013,0,5.3,0,67,9.6
1600000US2932806,Homestead- MO,region.place,2013,8.5,1.9,0,83,0
1600000US2930016,Halltown- MO,region.place,2013,2.1,5.3,0,76.8,5.3
1600000US2944390,Ludlow- MO,region.place,2013,5.1,2.6,2.6,64.1,6.4
1600000US2903322,Baring- MO,region.place,2013,0,3.4,0,86.2,10.3
1600000US2928170,Grand Falls Plaza- MO,region.place,2013,11.3,42.5,12.3,97.2,0
1600000US2970414,Stark City- MO,region.place,2013,8,2.7,0,72.3,5.4
1600000US2926920,Gibbs- MO,region.place,2013,2.9,2.9,0,92.9,0
1600000US2921340,Edinburg- MO,region.place,2013,14.9,0,0,97.9,0
1600000US2955892,Ozora- MO,region.place,2013,12.6,1.1,0,51.6,11.6
1600000US2958628,Pocahontas- MO,region.place,2013,10.7,20.2,9.5,76.2,3.6
1600000US2908776,Brooklyn Heights- MO,region.place,2013,11.4,10.2,0,84.1,2.3
1600000US2905104,Bethel- MO,region.place,2013,3.4,20.5,2.3,92,3.4
1600000US2928828,Gravois Mills- MO,region.place,2013,0,0,0,70.2,8.3
1600000US2913006,Chain- MO,region.place,2013,13.6,9.9,0,93.8,0
1600000US2915274,Coffey- MO,region.place,2013,4.1,5.4,0,74.3,0
1600000US2918316,Darlington- MO,region.place,2013,5.1,28.3,5.1,86.9,4
1600000US2964244,St. Francisville- MO,region.place,2013,6.6,15.8,9.2,55.3,25
1600000US2916588,Cosby- MO,region.place,2013,0,16.7,8.3,83.3,9.5
1600000US2948880,Miramiguoa Park- MO,region.place,2013,8.3,6,1.2,82.1,2.4
1600000US2915562,Collins- MO,region.place,2013,1.1,7.4,0,50,33
1600000US2916876,Country Life Acres- MO,region.place,2013,0,70.5,20.5,100,0
1600000US2948134,Millard- MO,region.place,2013,5.1,3.8,0,88.6,0
1600000US2902962,Bagnell- MO,region.place,2013,0,0,0,77.1,3.8
1600000US2953804,Oaks- MO,region.place,2013,3.7,51.9,19.8,91.4,7.4
1600000US2962210,Riverview Estates- MO,region.place,2013,4.2,31.9,22.2,97.2,0
1600000US2943346,Lithium- MO,region.place,2013,0,0,0,100,0
1600000US2953516,Novelty- MO,region.place,2013,12.5,8,5.7,86.4,3.4
1600000US2958088,Plato- MO,region.place,2013,20.5,16.4,8.2,97.3,1.4
1600000US2914914,Climax Springs- MO,region.place,2013,0,6.5,0,84.4,6.5
1600000US2915130,Clyde- MO,region.place,2013,1.3,43,38,87.3,11.4
1600000US2938792,Kingdom City- MO,region.place,2013,2.9,9.7,0,82.5,0
1600000US2945110,Mackenzie- MO,region.place,2013,5.3,37.9,6.3,90.5,0
1600000US2836000,Jackson- MS,region.place,2013,6.8,26,10.3,83.6,4.9
1600000US2829700,Gulfport- MS,region.place,2013,7.8,20.2,7.3,83.8,4.7
1600000US2869280,Southaven- MS,region.place,2013,10.3,21.1,5.7,89,4.1
1600000US2831020,Hattiesburg- MS,region.place,2013,6.2,31.2,13.1,83.1,4.9
1600000US2806220,Biloxi- MS,region.place,2013,10.2,23.5,9,86.3,5.3
1600000US2846640,Meridian- MS,region.place,2013,9.1,21,7.7,82.6,4.9
1600000US2874840,Tupelo- MS,region.place,2013,6.7,28.7,10.1,86.9,4.3
1600000US2854040,Olive Branch- MS,region.place,2013,7.2,26.8,8.7,91.1,2.8
1600000US2829180,Greenville- MS,region.place,2013,6.6,19.4,6,76.5,7.7
1600000US2833700,Horn Lake- MS,region.place,2013,8.8,12.2,3,82.7,4.9
1600000US2855760,Pearl- MS,region.place,2013,9.5,16.3,6.1,86.5,4.2
1600000US2814420,Clinton- MS,region.place,2013,7.6,42.5,17.2,91.3,3.2
1600000US2844520,Madison- MS,region.place,2013,6.1,63.9,26.2,98.3,0.5
1600000US2870240,Starkville- MS,region.place,2013,7.9,48.3,24.8,88.6,5
1600000US2862520,Ridgeland- MS,region.place,2013,7,48.8,21.4,93.6,2.3
1600000US2876720,Vicksburg- MS,region.place,2013,7.1,22.3,8.3,82.7,5.3
1600000US2815380,Columbus- MS,region.place,2013,7.1,21.7,8.1,80.1,6.2
1600000US2855360,Pascagoula- MS,region.place,2013,10.8,18.6,4.7,84.7,4
1600000US2808300,Brandon- MS,region.place,2013,8.2,37.5,11.9,92.3,2.1
1600000US2854840,Oxford- MS,region.place,2013,4.7,51.8,25.3,91.7,4
1600000US2839640,Laurel- MS,region.place,2013,8,15.7,6.7,73.9,8.9
1600000US2826860,Gautier- MS,region.place,2013,10.5,17.9,6.6,88.3,5.1
1600000US2813820,Clarksdale- MS,region.place,2013,7.9,17.9,4.6,78.7,7.5
1600000US2853520,Ocean Springs- MS,region.place,2013,10.7,35.6,16.1,90.3,4
1600000US2829340,Greenwood- MS,region.place,2013,4.5,19.1,6.4,74.4,9.9
1600000US2850440,Natchez- MS,region.place,2013,7.2,22.2,8.1,81.8,4.8
1600000US2841680,Long Beach- MS,region.place,2013,11.6,25.4,9.7,88.7,3.7
1600000US2815700,Corinth- MS,region.place,2013,7.1,22.2,7.8,78.4,7.6
1600000US2831780,Hernando- MS,region.place,2013,6.9,28.6,8.6,88.6,3.5
1600000US2849240,Moss Point- MS,region.place,2013,8.2,13.2,3.8,82.1,3.9
1600000US2811100,Canton- MS,region.place,2013,4.2,19.5,6.5,69,9.2
1600000US2829460,Grenada- MS,region.place,2013,6.3,16.6,5.8,75.1,10.4
1600000US2843280,McComb- MS,region.place,2013,5.7,17.5,7.4,74.3,7.3
1600000US2808820,Brookhaven- MS,region.place,2013,7.9,22.2,9.6,83.8,6.7
1600000US2814260,Cleveland- MS,region.place,2013,5.8,29.2,11.7,83.8,7.4
1600000US2810140,Byram- MS,region.place,2013,10.1,27.9,10.1,91.7,1.6
1600000US2881520,Yazoo City- MS,region.place,2013,6.7,13.8,6.4,73.8,11
1600000US2879120,West Point- MS,region.place,2013,7,17.3,3.8,77.1,7
1600000US2857160,Picayune- MS,region.place,2013,10.4,17.8,5.3,85,4.5
1600000US2856800,Petal- MS,region.place,2013,6.4,29.9,11.4,87.6,5.8
1600000US2834740,Indianola- MS,region.place,2013,3.6,19.6,8.6,77.1,11.9
1600000US2803980,Bay St. Louis- MS,region.place,2013,6.4,26.4,7.9,88.5,4.8
1600000US2819180,D'Iberville- MS,region.place,2013,8.4,15.1,6.4,84.7,4.3
1600000US2819100,Diamondhead- MS,region.place,2013,8.2,43.8,17.6,96.9,0.3
1600000US2807780,Booneville- MS,region.place,2013,8.9,14.5,5.4,75.8,10.7
1600000US2829620,Gulf Hills- MS,region.place,2013,10.3,21.2,10.9,88.9,3.2
1600000US2851000,New Albany- MS,region.place,2013,6.7,18.7,7.8,78,6.8
1600000US2866440,Senatobia- MS,region.place,2013,10,24.2,9.7,81.6,5.4
1600000US2825100,Flowood- MS,region.place,2013,7.7,44.1,18.2,93.5,1.8
1600000US2864680,St. Martin- MS,region.place,2013,9.1,14.3,5.7,83.4,6.8
1600000US2833100,Holly Springs- MS,region.place,2013,2.8,12,3.4,74.6,9.7
1600000US2856960,Philadelphia- MS,region.place,2013,9.5,17.7,7.8,79.5,6
1600000US2803620,Batesville- MS,region.place,2013,7.6,26.1,6.7,80.5,6
1600000US2838320,Kosciusko- MS,region.place,2013,6.9,23.7,9.9,75,7.4
1600000US2801260,Amory- MS,region.place,2013,9.6,14.5,4.3,78.5,10.8
1600000US2839520,Latimer- MS,region.place,2013,8.9,12.7,3.9,80.8,8
1600000US2862400,Richland- MS,region.place,2013,8.8,18.2,6.2,86.4,4.6
1600000US2842280,Louisville- MS,region.place,2013,6.9,20.8,3.7,76.8,10.5
1600000US2815340,Columbia- MS,region.place,2013,7.1,14.9,5.8,69.4,10.9
1600000US2878200,Waveland- MS,region.place,2013,6,15.7,5.9,84.5,4
1600000US2878890,West Hattiesburg- MS,region.place,2013,17.3,27.3,12.2,96.2,0.6
1600000US2829660,Gulf Park Estates- MS,region.place,2013,15.2,27.2,8.7,94.6,1.8
1600000US2876200,Vancleave- MS,region.place,2013,14,14.2,3.7,86.1,3.6
1600000US2859160,Pontotoc- MS,region.place,2013,8.4,20,4.8,77.1,8.4
1600000US2825340,Forest- MS,region.place,2013,8.1,12.2,4.2,66.3,18
1600000US2800180,Aberdeen- MS,region.place,2013,7.1,17.2,7.3,71,11.8
1600000US2862600,Ripley- MS,region.place,2013,8.7,15.6,7.6,83.3,4.7
1600000US2811780,Carthage- MS,region.place,2013,7.9,13.3,3.5,73.8,13.9
1600000US2878360,Waynesboro- MS,region.place,2013,4,13,2.9,67.8,10.5
1600000US2817060,Crystal Springs- MS,region.place,2013,8.2,13.5,3.7,80.4,8.5
1600000US2880760,Winona- MS,region.place,2013,4.2,14.2,4.1,68,8.7
1600000US2855400,Pass Christian- MS,region.place,2013,7.6,29,10.9,86,5.4
1600000US2864840,Saltillo- MS,region.place,2013,11.1,25.9,3.1,87.6,3.7
1600000US2822020,Ellisville- MS,region.place,2013,6.3,13.1,6.9,62.4,20.9
1600000US2880160,Wiggins- MS,region.place,2013,7.9,12,5.2,75.2,6.2
1600000US2840280,Leland- MS,region.place,2013,6.8,19.4,5.4,71.9,15
1600000US2844600,Magee- MS,region.place,2013,8.3,19,6.2,79.8,8.3
1600000US2875520,University- MS,region.place,2013,4,68.9,59.6,78.1,21.9
1600000US2824980,Florence- MS,region.place,2013,15.1,21,8.1,92.3,2.3
1600000US2855930,Pearl River- MS,region.place,2013,10.8,7.2,1.5,70.4,11.6
1600000US2831220,Hazlehurst- MS,region.place,2013,9.1,13.8,3.8,78.5,7
1600000US2826300,Fulton- MS,region.place,2013,9.3,21.4,7.7,82.2,5.9
1600000US2804705,Beechwood- MS,region.place,2013,9.6,30.2,14.3,90.5,3.7
1600000US2822900,Escatawpa- MS,region.place,2013,3,8.5,2,77.1,7.2
1600000US2802700,Baldwyn- MS,region.place,2013,9.5,12.5,4.4,72.5,7.5
1600000US2833900,Houston- MS,region.place,2013,3.8,14.4,3.4,67.3,13.6
1600000US2875040,Tutwiler- MS,region.place,2013,6.3,4.5,3.4,56.6,15.5
1600000US2851840,Nicholson- MS,region.place,2013,13.6,5.5,1.6,75.7,11.7
1600000US2849080,Morton- MS,region.place,2013,2.7,8.1,3.6,67.5,11
1600000US2878000,Water Valley- MS,region.place,2013,10.2,6.8,4,74.9,11.9
1600000US2851720,Newton- MS,region.place,2013,4.8,14.8,2.4,79.6,5.5
1600000US2851400,New Hope- MS,region.place,2013,9.4,25.1,3,90.7,5.1
1600000US2848030,Mississippi State- MS,region.place,2013,0,51.7,39.3,100,0
1600000US2876560,Verona- MS,region.place,2013,6.7,3.7,2.8,69.1,4.2
1600000US2835300,Iuka- MS,region.place,2013,8.5,15.6,6.1,74.6,7.4
1600000US2864200,Ruleville- MS,region.place,2013,6.2,16.4,7.6,62.8,19.6
1600000US2842440,Lucedale- MS,region.place,2013,5.8,11.3,2.7,75.6,5.5
1600000US2859480,Poplarville- MS,region.place,2013,14.7,27,10.7,85.8,8.7
1600000US2844240,Macon- MS,region.place,2013,7.9,12.3,5.5,71.8,8.6
1600000US2832900,Hollandale- MS,region.place,2013,5.9,16.9,3.6,76.3,12.2
1600000US2853680,Okolona- MS,region.place,2013,7.4,6.7,2.8,68.6,9.7
1600000US2820500,Durant- MS,region.place,2013,5.8,12.2,2.5,69.9,11.2
1600000US2815140,Collins- MS,region.place,2013,6.9,14.8,3.3,71.9,9.5
1600000US2846600,Mendenhall- MS,region.place,2013,7.7,26.4,11.4,81,6.5
1600000US2805140,Belzoni- MS,region.place,2013,4,15.6,6.1,71.5,12.8
1600000US2829940,Guntown- MS,region.place,2013,10.5,22.6,6.8,83,4.8
1600000US2824420,Farmington- MS,region.place,2013,12.5,9.3,2.8,84.6,2.6
1600000US2842840,Lynchburg- MS,region.place,2013,5.5,18.8,7.8,85.8,2.5
1600000US2861160,Raymond- MS,region.place,2013,7.3,38.5,17.8,89.6,1.9
1600000US2848760,Moorhead- MS,region.place,2013,7.7,5.9,2.4,66.4,13.8
1600000US2863560,Rolling Fork- MS,region.place,2013,4.8,15.6,5.1,74.1,10.8
1600000US2823420,Eupora- MS,region.place,2013,2.8,22.9,6.5,72.1,13
1600000US2824500,Fayette- MS,region.place,2013,0.7,14.3,9.2,68.8,12.4
1600000US2842640,Lumberton- MS,region.place,2013,7.4,11.6,6,70.5,9.1
1600000US2863720,Rosedale- MS,region.place,2013,3,9.4,1.2,65.4,14.2
1600000US2842800,Lyman- MS,region.place,2013,8.7,22.1,7.3,92.5,2.2
1600000US2812900,Charleston- MS,region.place,2013,12.1,12.7,7,60.3,17.5
1600000US2875360,Union- MS,region.place,2013,11,15.4,4.1,75.3,10.3
1600000US2848880,Morgantown- MS,region.place,2013,7.3,6.1,3.1,80.4,6.4
1600000US2867040,Shelby- MS,region.place,2013,4,17.9,4.4,57.1,26.6
1600000US2878640,Wesson- MS,region.place,2013,7.2,25.1,14.7,87.8,3.1
1600000US2844680,Magnolia- MS,region.place,2013,6.5,12.9,2.6,75.7,7.6
1600000US2872440,Tchula- MS,region.place,2013,2.6,10.6,3.2,62.1,11.2
1600000US2804060,Bay Springs- MS,region.place,2013,6.4,10.5,3.3,74,10
1600000US2860720,Quitman- MS,region.place,2013,9.2,16.7,4.4,77.8,9.8
1600000US2815180,Collinsville- MS,region.place,2013,15.2,22,12.9,90.7,3.2
1600000US2818180,Decatur- MS,region.place,2013,14.2,36.1,19.4,90.6,3
1600000US2835260,Itta Bena- MS,region.place,2013,5.3,22.2,9.7,71.7,14.4
1600000US2805100,Belmont- MS,region.place,2013,7.4,10.7,4.4,80.5,7.7
1600000US2800300,Ackerman- MS,region.place,2013,5.8,18.7,7.4,80.8,6.5
1600000US2845160,Marion- MS,region.place,2013,16.8,14.9,6.5,89.6,3.3
1600000US2840600,Lexington- MS,region.place,2013,6.4,16.4,6.7,73.7,10.3
1600000US2859560,Port Gibson- MS,region.place,2013,10.8,28,13,80.2,7
1600000US2871480,Summit- MS,region.place,2013,11.3,17,5.8,78.7,6.5
1600000US2820020,Drew- MS,region.place,2013,8.4,10.4,1.6,68.6,12.7
1600000US2866720,Shannon- MS,region.place,2013,8.6,11.2,4.5,69.7,9
1600000US2860480,Purvis- MS,region.place,2013,5.7,17.7,7.7,82.2,3.9
1600000US2837600,Kiln- MS,region.place,2013,3,16.1,4.6,75.8,8.8
1600000US2824940,Flora- MS,region.place,2013,8.9,21.2,7.1,85.5,4.4
1600000US2867000,Shaw- MS,region.place,2013,3.6,13.7,1.2,63.5,13.5
1600000US2845240,Marks- MS,region.place,2013,9.8,23.5,7.4,77.6,9.1
1600000US2849320,Mound Bayou- MS,region.place,2013,5.3,21.7,11.2,79.6,10.3
1600000US2865560,Sardis- MS,region.place,2013,7.8,14.9,4.4,71.1,10.9
1600000US2802060,Arnold Line- MS,region.place,2013,11,51.9,18.5,94.5,0
1600000US2875160,Tylertown- MS,region.place,2013,6.2,20.1,5.3,74.4,14.7
1600000US2812740,Centreville- MS,region.place,2013,5,16.3,7.1,73.2,6.3
1600000US2866840,Sharon- MS,region.place,2013,3.8,13.8,3.8,85.7,3.5
1600000US2810580,Calhoun City- MS,region.place,2013,6.9,14.5,5.5,72.7,10.4
1600000US2850880,Nettleton- MS,region.place,2013,6.1,10.9,3.1,73.1,13.6
1600000US2848560,Monticello- MS,region.place,2013,7.1,15.3,2.8,84,3.7
1600000US2872400,Taylorsville- MS,region.place,2013,14.7,13.6,3.4,89.1,4.3
1600000US2828220,Goodman- MS,region.place,2013,9.6,15.2,5.7,63.7,11.2
1600000US2874820,Tunica Resorts- MS,region.place,2013,19.3,25.6,8.9,94.6,0.8
1600000US2809180,Bruce- MS,region.place,2013,3.6,16,4.7,70,14.4
1600000US2815500,Como- MS,region.place,2013,2.7,11.2,3.2,65.1,14.2
1600000US2860840,Raleigh- MS,region.place,2013,8.7,13.8,5.2,78.1,7.4
1600000US2856200,Pelahatchie- MS,region.place,2013,7.9,11.4,5,71.6,13.5
1600000US2808655,Bridgetown- MS,region.place,2013,4,22.7,9.9,96.6,3.4
1600000US2814140,Cleary- MS,region.place,2013,3.1,19.3,9.3,89.3,3.5
1600000US2834340,Hurley- MS,region.place,2013,19.3,18,12.9,89.7,1.7
1600000US2871560,Sumrall- MS,region.place,2013,6.7,29.3,9.3,88.6,4.8
1600000US2850720,Nellieburg- MS,region.place,2013,5.2,15.5,7.4,90.1,3
1600000US2815420,Columbus AFB- MS,region.place,2013,12.7,55.8,21.5,93.3,2.3
1600000US2821580,Edwards- MS,region.place,2013,8,7.7,2.1,84.4,4.3
1600000US2818340,De Kalb- MS,region.place,2013,11,11.4,3.5,82.1,7.6
1600000US2814900,Coldwater- MS,region.place,2013,8.2,17.8,3.1,72.3,8.8
1600000US2821940,Elliott- MS,region.place,2013,5.1,1.6,0,85.8,10.9
1600000US2855920,Pearlington- MS,region.place,2013,2.5,7.3,3.1,74.4,11.5
1600000US2874760,Tunica- MS,region.place,2013,5.3,26,5.6,74.2,10.6
1600000US2836800,Jonestown- MS,region.place,2013,13.7,5.3,0,67.2,8.1
1600000US2862900,Robinhood- MS,region.place,2013,4.5,6.6,1,82.5,7.3
1600000US2809460,Bude- MS,region.place,2013,4.1,16.5,2.4,81.2,8.1
1600000US2827620,Glendale- MS,region.place,2013,9.3,22.9,9.4,80.5,4.9
1600000US2810060,Byhalia- MS,region.place,2013,4.2,9.7,1.1,74.5,11
1600000US2844920,Mantachie- MS,region.place,2013,6.7,16,4.8,75.1,6.8
1600000US2832460,Hillsboro- MS,region.place,2013,3.4,8.8,3.9,65.9,17.5
1600000US2865720,Saucier- MS,region.place,2013,9.4,13.6,6.7,79.7,7.4
1600000US2876320,Vardaman- MS,region.place,2013,6.2,9.2,2.1,64.9,20.1
1600000US2848120,Mississippi Valley State University- MS,region.place,2013,14.8,53.9,42.6,100,0
1600000US2810460,Caledonia- MS,region.place,2013,12.7,14.4,3.3,86.4,7.6
1600000US2815540,Conehatta- MS,region.place,2013,6.7,6.7,0,74.5,16.6
1600000US2861080,Rawls Springs- MS,region.place,2013,8.1,17.6,4.3,85.7,4.1
1600000US2859920,Prentiss- MS,region.place,2013,6.6,12,4.7,70.2,9.6
1600000US2872680,Terry- MS,region.place,2013,10.3,27.8,13.3,92.5,0.8
1600000US2804500,Beaumont- MS,region.place,2013,9.6,6.3,2.4,69.5,3.9
1600000US2837190,Kearney Park- MS,region.place,2013,8,22.9,15,71.7,6.9
1600000US2809820,Burnsville- MS,region.place,2013,4.7,7.2,1.1,67.6,10.2
1600000US2839080,Lambert- MS,region.place,2013,7.5,10.7,1.6,62,16.6
1600000US2870760,Stonewall- MS,region.place,2013,3.9,6.8,2.3,63.3,16.2
1600000US2871600,Sunflower- MS,region.place,2013,6.5,10.8,2.9,59.6,13.4
1600000US2846880,Metcalfe- MS,region.place,2013,4.2,10.6,1.4,71.2,8.2
1600000US2832110,Hide-A-Way Lake- MS,region.place,2013,12.1,26.6,13.8,97,0
1600000US2816460,Crenshaw- MS,region.place,2013,7,11.3,0.5,68.5,9.9
1600000US2881120,Woodville- MS,region.place,2013,0.9,20.1,1.5,78.1,6.9
1600000US2814740,Coffeeville- MS,region.place,2013,5.1,18.2,6,72,14.5
1600000US2831460,Helena- MS,region.place,2013,1.5,9.1,0,65,8.1
1600000US2875880,Vaiden- MS,region.place,2013,1.8,8.4,1.5,68.7,9.6
1600000US2818940,Derma- MS,region.place,2013,5.1,3.6,0.6,57.2,10.8
1600000US2872760,Thaxton- MS,region.place,2013,11.4,7.8,4.6,73.3,2.1
1600000US2852680,North Tunica- MS,region.place,2013,5.7,2.3,0,85.5,7.9
1600000US2849520,Mount Olive- MS,region.place,2013,8.8,24.2,11.9,82,8.5
1600000US2858440,Plantersville- MS,region.place,2013,2.7,13.4,5.1,75.8,6.7
1600000US2827820,Gloster- MS,region.place,2013,9.1,9.1,0.5,74.9,8.2
1600000US2866160,Scooba- MS,region.place,2013,11.7,18,8.9,76.8,13.8
1600000US2857200,Pickens- MS,region.place,2013,6.8,13.9,3.7,76.2,10.7
1600000US2877400,Walls- MS,region.place,2013,7,9.8,1.6,85.7,4.7
1600000US2862480,Richton- MS,region.place,2013,8.4,20.6,6.7,80.8,10.7
1600000US2820260,Duck Hill- MS,region.place,2013,15.4,8.1,2.3,67.9,10.9
1600000US2868720,Smithville- MS,region.place,2013,9.8,7.2,1.9,78.3,6.3
1600000US2821340,Ecru- MS,region.place,2013,7.7,12.6,3.4,76.8,9.7
1600000US2826060,Friars Point- MS,region.place,2013,8.8,11,3.4,72.9,15.3
1600000US2818420,DeLisle- MS,region.place,2013,10.5,38.2,16.2,79.9,10.5
1600000US2877080,Wade- MS,region.place,2013,14.9,9.9,8,81.9,15.3
1600000US2861890,Renova- MS,region.place,2013,9.8,24.3,3.3,79.3,4.8
1600000US2835220,Isola- MS,region.place,2013,5.2,7.2,1.9,55.3,17.4
1600000US2835020,Inverness- MS,region.place,2013,4.3,22.6,6.2,73.9,11.7
1600000US2806180,Big Point- MS,region.place,2013,17.3,21.9,7.4,94.7,3.1
1600000US2808980,Brooksville- MS,region.place,2013,7.8,5.7,0,61.2,13.4
1600000US2845720,Mathiston- MS,region.place,2013,9.2,13.8,3.7,73.6,13.6
1600000US2802140,Ashland- MS,region.place,2013,8.1,21.6,8.8,83.8,9.3
1600000US2837560,Kilmichael- MS,region.place,2013,5.2,9.7,3,70.8,12.1
1600000US2875760,Utica- MS,region.place,2013,15.9,8.4,3,72.8,13.8
1600000US2839840,Leakesville- MS,region.place,2013,4.4,15,6.8,80.4,4.2
1600000US2851040,New Augusta- MS,region.place,2013,10.3,5.4,0,88.5,1.9
1600000US2873880,Toomsuba- MS,region.place,2013,24.7,7,0,73.8,14.3
1600000US2840640,Liberty- MS,region.place,2013,11.8,10.7,3.9,76.7,11.4
1600000US2858960,Polkville- MS,region.place,2013,2.2,5.9,2.2,66.4,10.8
1600000US2851420,New Houlka- MS,region.place,2013,1.9,6.1,1.5,61,18.6
